InvoiceDate,TotalPrice,lag_1,lag_7,lag_14,rolling_7,rolling_14,rolling_30,day_of_week,week_of_year
2010-06-03 17:55:00,8.95,301.94,383.67,139.01,245.8228571428579,280.8128571428573,321.6513333333333,3,22
2010-06-03 19:01:00,264.2,8.95,164.32999999999998,339.59999999999997,260.09000000000077,275.427142857143,320.44633333333337,3,22
2010-06-03 19:05:00,1657.38,264.2,244.01999999999998,674.33,461.99857142857223,345.64500000000015,365.98400000000004,3,22
2010-06-03 19:24:00,117.15,1657.38,506.19,195.3,406.4214285714294,340.0628571428573,340.188,3,22
2010-06-03 19:47:00,723.55,117.15,490.38,492.41,439.7314285714293,356.5728571428573,347.9976666666667,3,22
2010-06-03 19:57:00,15.0,723.55,4.95,121.11,441.16714285714363,348.9935714285716,346.32933333333335,3,22
2010-06-04 08:50:00,260.85,15.0,301.94,4.2,435.2971428571436,367.32571428571435,343.81100000000004,4,22
2010-06-04 08:56:00,232.55,260.85,8.95,383.67,467.2400000000008,356.53142857142865,348.1126666666667,4,22
2010-06-04 09:49:00,12.75,232.55,264.2,164.32999999999998,431.3185714285722,345.70428571428585,339.184,4,22
2010-06-04 10:10:00,125.3,12.75,1657.38,244.01999999999998,212.45000000000076,337.2242857142859,341.3673333333333,4,22
2010-06-04 10:30:00,97.5,125.3,117.15,506.19,209.64285714285788,308.032142857143,343.6173333333333,4,22
2010-06-04 10:35:00,620.6,97.5,723.55,490.38,194.93571428571508,317.3335714285716,360.38933333333335,4,22
2010-06-04 10:37:00,300.47,620.6,15.0,4.95,235.71714285714364,338.44214285714304,328.56433333333337,4,22
2010-06-04 11:02:00,540.41,300.47,260.85,301.94,275.6542857142865,355.4757142857144,313.97,4,22
2010-06-04 11:32:00,182.64000000000001,540.41,232.55,8.95,268.5242857142865,367.88214285714304,313.70799999999997,4,22
2010-06-04 11:37:00,2036.6999999999998,182.64000000000001,12.75,264.2,557.6600000000008,494.48928571428587,375.24799999999993,4,22
2010-06-04 11:38:00,244.88,2036.6999999999998,125.3,1657.38,574.7428571428579,393.59642857142865,378.777,4,22
2010-06-04 11:47:00,92.3,244.88,97.5,117.15,574.0000000000008,391.8214285714287,370.53366666666665,4,22
2010-06-04 11:50:00,73.6,92.3,620.6,723.55,495.85714285714363,345.3964285714287,350.50933333333336,4,22
2010-06-04 12:32:00,337.88,73.6,300.47,15.0,501.20142857142935,368.45928571428584,355.262,4,22
2010-06-04 12:35:00,398.40000000000003,337.88,540.41,260.85,480.9142857142865,378.28428571428583,352.12833333333333,4,22
2010-06-04 12:37:00,399.54999999999995,398.40000000000003,182.64000000000001,232.55,511.90142857142934,390.2128571428572,361.4096666666666,4,22
2010-06-04 12:50:00,318.49,399.54999999999995,2036.6999999999998,12.75,266.4428571428579,412.05142857142863,371.886,4,22
2010-06-04 12:51:00,326.88,318.49,244.88,125.3,278.15714285714364,426.45000000000016,369.99300000000005,4,22
2010-06-04 12:54:00,113.89999999999999,326.88,92.3,97.5,281.2428571428579,427.6214285714287,368.312,4,22
2010-06-04 13:01:00,61.199999999999996,113.89999999999999,73.6,620.6,279.4714285714293,387.6642857142859,362.218,4,22
2010-06-04 13:22:00,319.0,61.199999999999996,337.88,300.47,276.7742857142865,388.98785714285725,355.9783333333333,4,22
2010-06-04 13:47:00,314.65999999999997,319.0,398.40000000000003,540.41,264.8114285714293,372.86285714285725,350.12100000000004,4,22
2010-06-04 13:54:00,1675.52,314.65999999999997,399.54999999999995,182.64000000000001,447.0928571428579,479.49714285714293,405.8066666666666,4,22
2010-06-04 14:12:00,340.57,1675.52,318.49,2036.6999999999998,450.24714285714356,358.34500000000014,407.0943333333333,4,22
2010-06-04 14:24:00,280.8,340.57,326.88,244.88,443.6642857142865,360.9107142857144,416.156,4,22
2010-06-04 14:32:00,375.79,280.8,113.89999999999999,92.3,481.07714285714366,381.16000000000014,419.87566666666663,4,22
2010-06-04 14:37:00,304.25,375.79,61.199999999999996,73.6,515.7985714285721,397.6350000000001,374.7713333333333,4,22
2010-06-04 14:51:00,148.5,304.25,319.0,337.88,491.44142857142936,384.1078571428572,375.8163333333333,4,22
2010-06-04 15:03:00,310.51,148.5,314.65999999999997,398.40000000000003,490.84857142857214,377.8300000000001,362.0483333333333,4,22
2010-06-04 15:45:00,39.75,310.51,1675.52,399.54999999999995,257.16714285714363,352.1300000000001,362.8733333333333,4,22
2010-06-04 15:59:00,312.5,39.75,340.57,318.49,253.1571428571436,351.702142857143,364.59499999999997,4,22
2010-06-04 16:01:00,131.70000000000002,312.5,280.8,326.88,231.8571428571436,337.7607142857144,361.23333333333335,4,22
2010-06-04 17:01:00,117.33,131.70000000000002,375.79,113.89999999999999,194.93428571428646,338.0057142857144,364.71933333333334,4,22
2010-06-06 09:49:00,307.28000000000003,117.33,304.25,61.199999999999996,195.3671428571436,355.5828571428573,370.78533333333337,6,22
2010-06-06 10:25:00,630.78,307.28000000000003,148.5,319.0,264.2642857142865,377.85285714285726,388.5613333333333,6,22
2010-06-06 10:30:00,513.26,630.78,310.51,314.65999999999997,293.22857142857214,392.0385714285715,384.98333333333335,6,22
2010-06-06 10:36:00,311.65999999999997,513.26,39.75,1675.52,332.0728571428579,294.6200000000002,385.3563333333333,6,22
2010-06-06 10:39:00,145.35,311.65999999999997,312.5,340.57,308.1942857142864,280.6757142857144,372.18766666666664,6,22
2010-06-06 10:55:00,102.0,145.35,131.70000000000002,280.8,303.9514285714293,267.90428571428583,369.49966666666666,6,22
2010-06-06 10:56:00,787.45,102.0,117.33,375.79,399.68285714285787,297.30857142857155,327.85800000000006,6,22
2010-06-06 10:57:00,708.55,787.45,307.28000000000003,304.25,457.00714285714355,326.187142857143,343.3136666666667,6,22
2010-06-06 11:06:00,155.15,708.55,630.78,148.5,389.06000000000074,326.662142857143,345.40866666666665,6,22
2010-06-06 11:11:00,1319.53,155.15,513.26,310.51,504.24142857142937,398.7350000000001,386.9396666666667,6,22
2010-06-06 11:19:00,1078.05,1319.53,311.65999999999997,39.75,613.7257142857151,472.89928571428584,411.61199999999997,6,22
2010-06-06 11:20:00,262.0,1078.05,145.35,312.5,630.3900000000009,469.292142857143,407.0653333333333,6,22
2010-06-06 11:21:00,372.03000000000003,262.0,102.0,131.70000000000002,668.9657142857151,486.4585714285716,406.148,6,22
2010-06-06 11:22:00,179.6,372.03000000000003,787.45,117.33,582.1300000000007,490.90642857142876,401.5183333333334,6,22
2010-06-06 11:26:00,85.8,179.6,708.55,307.28000000000003,493.16571428571507,475.08642857142866,393.4823333333333,6,22
2010-06-06 11:30:00,85.72999999999999,85.8,155.15,630.78,483.2485714285722,436.15428571428583,392.5433333333333,6,22
2010-06-06 11:35:00,421.34000000000003,85.72999999999999,1319.53,513.26,354.9357142857151,429.5885714285715,404.54799999999994,6,22
2010-06-06 11:38:00,170.62,421.34000000000003,1078.05,311.65999999999997,225.3028571428579,419.51428571428585,399.602,6,22
2010-06-06 12:07:00,328.94,170.62,262.0,145.35,234.86571428571506,432.6278571428573,400.0779999999999,6,22
2010-06-06 12:13:00,1680.47,328.94,372.03000000000003,102.0,421.7857142857151,545.3757142857145,400.24300000000005,6,22
2010-06-06 12:15:00,895.13,1680.47,179.6,787.45,524.0042857142864,553.0671428571429,418.72833333333335,6,22
2010-06-06 12:16:00,944.39,895.13,85.8,708.55,646.6600000000008,569.9128571428573,440.84799999999996,6,22
2010-06-06 12:17:00,187.2,944.39,85.72999999999999,155.15,661.1557142857151,572.202142857143,434.56166666666667,6,22
2010-06-06 12:24:00,557.3000000000001,187.2,421.34000000000003,1319.53,680.5785714285722,517.757142857143,442.9966666666667,6,22
2010-06-06 12:26:00,224.4,557.3000000000001,170.62,1078.05,688.2614285714293,456.78214285714296,445.5266666666667,6,22
2010-06-06 12:27:00,286.04,224.4,328.94,262.0,682.1328571428578,458.4992857142858,444.711,6,22
2010-06-06 12:39:00,330.93,286.04,1680.47,372.03000000000003,489.34142857142933,455.5635714285716,454.41700000000003,6,22
2010-06-06 12:40:00,152.0,330.93,895.13,179.6,383.18000000000075,453.59214285714296,449.067,6,22
2010-06-06 12:41:00,904.3,152.0,944.39,85.8,377.4528571428579,512.0564285714288,474.82033333333334,6,22
2010-06-06 12:45:00,343.26,904.3,187.2,85.72999999999999,399.7471428571436,530.4514285714287,482.3513333333333,6,22
2010-06-06 12:46:00,422.84000000000003,343.26,557.3000000000001,421.34000000000003,380.5385714285722,530.5585714285716,486.20333333333326,6,22
2010-06-06 12:52:00,247.31,422.84000000000003,224.4,170.62,383.8114285714293,536.0364285714287,473.42100000000005,6,22
2010-06-06 12:59:00,347.49,247.31,286.04,328.94,392.5900000000007,537.3614285714287,467.8953333333333,6,22
2010-06-06 13:06:00,291.2,347.49,330.93,1680.47,386.9142857142865,438.1278571428573,467.2133333333333,6,22
2010-06-06 13:11:00,415.31,291.2,152.0,895.13,424.53000000000077,403.85500000000013,476.21200000000005,6,22
2010-06-06 13:22:00,242.13,415.31,904.3,944.39,329.9342857142865,353.69357142857154,480.883,6,22
2010-06-06 13:26:00,373.53,242.13,343.26,187.2,334.2585714285722,367.0028571428573,467.0856666666667,6,22
2010-06-06 13:27:00,125.35,373.53,422.84000000000003,557.3000000000001,291.76000000000073,336.1492857142858,447.6456666666666,6,22
2010-06-06 13:36:00,289.44,125.35,247.31,224.4,297.7785714285722,340.79500000000013,452.122,6,22
2010-06-06 13:42:00,304.85,289.44,347.49,286.04,291.6871428571436,342.1385714285716,418.2993333333333,6,22
2010-06-06 13:45:00,137.59,304.85,291.2,330.93,269.7428571428579,328.32857142857154,386.9506666666667,6,22
2010-06-06 13:47:00,323.8,137.59,415.31,152.0,256.6700000000007,340.6000000000001,389.0106666666667,6,22
2010-06-06 13:48:00,13.919999999999998,323.8,242.13,904.3,224.06857142857217,277.0014285714287,377.0736666666666,6,22
2010-06-06 13:50:00,143.87,13.919999999999998,373.53,343.26,191.26000000000076,262.75928571428585,375.88266666666664,6,22
2010-06-06 13:52:00,291.75,143.87,125.35,422.84000000000003,215.03142857142933,253.3957142857144,382.7476666666667,6,22
2010-06-06 13:53:00,36.9,291.75,289.44,247.31,178.95428571428644,238.3664285714287,381.12,6,22
2010-06-06 14:01:00,200.35999999999999,36.9,304.85,347.49,164.0271428571436,227.85714285714297,373.754,6,22
2010-06-06 14:05:00,286.71,200.35999999999999,137.59,291.2,185.33000000000075,227.53642857142873,377.6236666666666,6,22
2010-06-06 14:10:00,209.48,286.71,323.8,415.31,168.99857142857218,212.83428571428587,373.64166666666665,6,22
2010-06-06 14:16:00,1081.33,209.48,13.919999999999998,242.13,321.485714285715,272.777142857143,353.6703333333333,6,22
2010-06-06 14:17:00,368.83,1081.33,143.87,373.53,353.62285714285787,272.4414285714287,336.127,6,22
2010-06-06 14:18:00,8.4,368.83,291.75,125.35,313.14428571428647,264.0878571428572,304.9273333333333,6,22
2010-06-06 14:41:00,101.74000000000001,8.4,36.9,289.44,322.4071428571436,250.6807142857144,302.07866666666666,6,22
2010-06-06 15:01:00,452.0,101.74000000000001,200.35999999999999,304.85,358.355714285715,261.1914285714287,298.56866666666673,6,22
2010-06-06 15:03:00,411.68,452.0,286.71,137.59,376.2085714285722,280.7692857142858,304.8113333333333,6,22
2010-06-06 15:07:00,184.35,411.68,209.48,323.8,372.6185714285722,270.80857142857155,301.4216666666667,6,22
2010-06-06 15:15:00,198.36,184.35,1081.33,13.919999999999998,246.48000000000076,283.98285714285726,297.00266666666664,6,22
2010-06-06 15:18:00,326.85,198.36,368.83,143.87,240.4828571428579,297.05285714285725,302.831,6,22
2010-06-06 15:22:00,741.52,326.85,8.4,291.75,345.2142857142865,329.17928571428587,297.405,6,22
2010-06-06 15:32:00,299.58,741.52,101.74000000000001,36.9,373.47714285714363,347.942142857143,295.94899999999996,6,22
2010-06-06 15:47:00,1153.49,299.58,452.0,200.35999999999999,473.6900000000008,416.0228571428573,320.304,6,22
2010-06-06 15:49:00,573.86,1153.49,411.68,286.71,496.8585714285722,436.5335714285715,331.189,6,22
2010-06-06 15:53:00,367.58,573.86,184.35,209.48,523.0342857142865,447.82642857142866,331.8586666666667,6,22
2010-06-06 16:01:00,242.06,367.58,198.36,1081.33,529.2771428571435,387.87857142857155,330.22066666666666,6,22
2010-06-07 08:37:00,1558.65,242.06,326.85,368.83,705.2485714285722,472.8657142857145,368.332,0,23
2010-06-07 08:38:00,443.3,1558.65,741.52,8.4,662.645714285715,503.9300000000001,375.03766666666667,0,23
2010-06-07 08:41:00,170.8,443.3,299.58,101.74000000000001,644.2485714285722,508.86285714285725,368.28,0,23
2010-06-07 08:42:00,90.0,170.8,1153.49,452.0,492.3214285714293,483.0057142857144,367.10166666666663,0,23
2010-06-07 09:37:00,1448.98,90.0,573.86,411.68,617.3385714285722,557.0985714285715,405.753,0,23
2010-06-07 09:43:00,380.86,1448.98,367.58,184.35,619.2357142857151,571.1350000000001,408.2866666666667,0,23
2010-06-07 09:49:00,292.8,380.86,242.06,198.36,626.4842857142864,577.8807142857144,413.4603333333334,0,23
2010-06-07 09:55:00,5368.86,292.8,1558.65,326.85,1170.8000000000009,938.0242857142858,581.629,0,23
2010-06-07 10:03:00,387.94,5368.86,443.3,741.52,1162.8914285714293,912.7685714285716,594.0963333333333,0,23
2010-06-07 10:05:00,141.5,387.94,170.8,299.58,1158.705714285715,901.477142857143,594.0173333333332,0,23
2010-06-07 10:10:00,351.24,141.5,90.0,1153.49,1196.025714285715,844.1735714285716,596.0003333333333,0,23
2010-06-07 10:24:00,664.24,351.24,1448.98,573.86,1083.9200000000008,850.6292857142859,616.9116666666666,0,23
2010-06-07 10:37:00,211.92000000000002,664.24,380.86,367.58,1059.785714285715,839.5107142857144,617.297,0,23
2010-06-07 10:39:00,309.55,211.92000000000002,292.8,242.06,1062.178571428572,844.3314285714287,618.0583333333333,0,23
2010-06-07 10:41:00,507.65,309.55,5368.86,1558.65,367.72000000000065,769.2600000000002,627.9973333333334,0,23
2010-06-07 10:42:00,386.65,507.65,387.94,443.3,367.53571428571496,765.2135714285715,604.8413333333333,0,23
2010-06-07 10:49:00,238.14000000000001,386.65,141.5,170.8,381.3414285714292,770.0235714285716,600.4850000000001,0,23
2010-06-07 10:52:00,125.4,238.14000000000001,351.24,90.0,349.0785714285721,772.5521428571429,604.385,0,23
2010-06-07 10:56:00,446.49,125.4,664.24,1448.98,317.97142857142927,700.9457142857144,615.8766666666667,0,23
2010-06-07 10:59:00,212.84999999999997,446.49,211.92000000000002,380.86,318.1042857142864,688.945,607.905,0,23
2010-06-07 11:23:00,197.32,212.84999999999997,309.55,292.8,302.07142857142924,682.1250000000001,600.7596666666666,0,23
2010-06-07 11:25:00,139.54999999999998,197.32,507.65,5368.86,249.48571428571492,308.60285714285726,599.2663333333333,0,23
2010-06-07 11:32:00,163.7,139.54999999999998,386.65,387.94,217.63571428571495,292.5857142857144,598.111,0,23
2010-06-07 11:34:00,511.04,163.7,238.14000000000001,141.5,256.6214285714292,318.9814285714287,604.2506666666667,0,23
2010-06-07 11:38:00,256.59999999999997,511.04,125.4,351.24,275.3642857142864,312.2214285714287,588.0866666666666,0,23
2010-06-07 11:47:00,198.95,256.59999999999997,446.49,664.24,240.00142857142922,278.9864285714287,584.7323333333333,0,23
2010-06-07 12:01:00,606.12,198.95,212.84999999999997,211.92000000000002,296.18285714285776,307.1435714285716,566.4866666666666,0,23
2010-06-07 12:02:00,3610.5,606.12,197.32,309.55,783.7800000000007,542.9257142857143,667.708,0,23
2010-06-07 12:03:00,147.89999999999998,3610.5,139.54999999999998,507.65,784.9728571428577,517.2292857142859,660.3853333333334,0,23
2010-06-07 12:08:00,458.25,147.89999999999998,163.7,386.65,827.0514285714291,522.3435714285715,667.5916666666667,0,23
2010-06-07 12:09:00,3938.67,458.25,511.04,238.14000000000001,1316.712857142858,786.667142857143,746.9256666666665,0,23
2010-06-07 12:10:00,37.3,3938.67,256.59999999999997,125.4,1285.3842857142863,780.3742857142859,733.3923333333333,0,23
2010-06-07 12:12:00,118.3,37.3,198.95,446.49,1273.862857142858,756.932142857143,731.6423333333333,0,23
2010-06-07 12:17:00,269.25,118.3,606.12,212.84999999999997,1225.7385714285722,760.9607142857145,737.6173333333334,0,23
2010-06-07 12:18:00,203.51,269.25,3610.5,197.32,739.025714285715,761.4028571428573,696.1016666666667,0,23
2010-06-07 12:21:00,328.3,203.51,147.89999999999998,139.54999999999998,764.7971428571436,774.8850000000001,694.3496666666667,0,23
2010-06-07 12:22:00,19.799999999999997,328.3,458.25,163.7,702.1614285714293,764.6064285714286,685.2496666666667,0,23
2010-06-07 12:28:00,268.1,19.799999999999997,3938.67,511.04,177.79428571428636,747.2535714285715,515.2243333333333,0,23
2010-06-07 12:29:00,813.75,268.1,37.3,256.59999999999997,288.71571428571497,787.0500000000001,529.418,0,23
2010-06-07 12:31:00,305.53,813.75,118.3,198.95,315.46285714285784,794.6628571428573,534.8856666666667,0,23
2010-06-07 12:33:00,633.76,305.53,269.25,606.12,367.53571428571496,796.637142857143,544.303,0,23
2010-06-07 12:35:00,322.63,633.76,203.51,3610.5,384.55285714285776,561.7892857142858,532.9159999999999,0,23
2010-06-07 12:37:00,196.1,322.63,328.3,147.89999999999998,365.6671428571435,565.232142857143,532.3886666666666,0,23
2010-06-07 12:42:00,195.77,196.1,19.799999999999997,458.25,390.80571428571494,546.4835714285716,528.596,0,23
2010-06-07 12:43:00,403.4,195.77,268.1,3938.67,410.13428571428636,293.96428571428584,525.121,0,23
2010-06-07 12:49:00,409.74,403.4,813.75,37.3,352.41857142857214,320.567142857143,525.8906666666667,0,23
2010-06-07 12:51:00,288.4,409.74,305.53,118.3,349.97142857142916,332.71714285714296,527.566,0,23
2010-06-07 12:59:00,384.05,288.4,633.76,269.25,314.2985714285721,340.91714285714295,536.1876666666667,0,23
2010-06-07 13:02:00,870.3,384.05,322.63,203.51,392.5371428571435,388.54500000000013,550.3146666666668,0,23
2010-06-07 13:03:00,1238.47,870.3,196.1,328.3,541.4471428571435,453.557142857143,584.5020000000001,0,23
2010-06-07 13:09:00,29.49,1238.47,195.77,19.799999999999997,517.6928571428577,454.2492857142858,578.9076666666666,0,23
2010-06-07 13:26:00,152.1,29.49,403.4,268.1,481.7928571428578,445.9635714285715,579.3260000000001,0,23
2010-06-07 13:29:00,163.42,152.1,409.74,813.75,446.60428571428645,399.51142857142867,579.3166666666667,0,23
2010-06-07 13:33:00,3175.5,163.42,288.4,305.53,859.0471428571436,604.5092857142857,668.132,0,23
2010-06-07 13:42:00,90.96,3175.5,384.05,633.76,817.1771428571435,565.7378571428573,662.6106666666667,0,23
2010-06-07 13:53:00,308.22,90.96,870.3,322.63,736.8800000000007,564.7085714285716,666.253,0,23
2010-06-07 14:04:00,678.75,308.22,1238.47,196.1,656.9200000000008,599.1835714285716,668.6740000000001,0,23
2010-06-07 14:19:00,451.56,678.75,29.49,195.77,717.215714285715,617.4542857142859,563.3760000000001,0,23
2010-06-07 14:24:00,476.36,451.56,152.1,403.4,763.5385714285721,622.6657142857144,574.3246666666668,0,23
2010-06-07 14:39:00,238.69,476.36,163.42,409.74,774.2914285714293,610.4478571428573,567.006,0,23
2010-06-07 14:46:00,248.79999999999998,238.69,3175.5,288.4,356.19142857142924,607.6192857142859,444.01033333333334,0,23
2010-06-07 14:47:00,610.6999999999999,248.79999999999998,90.96,384.05,430.4400000000006,623.8085714285717,463.1236666666667,0,23
2010-06-07 14:48:00,303.22,610.6999999999999,308.22,870.3,429.7257142857149,583.3028571428573,469.28766666666667,0,23
2010-06-07 14:52:00,587.87,303.22,678.75,1238.47,416.7428571428578,536.8314285714288,479.90833333333336,0,23
2010-06-07 14:53:00,121.54,587.87,451.56,29.49,369.59714285714347,543.4064285714287,477.176,0,23
2010-06-07 14:55:00,142.45,121.54,476.36,152.1,321.8957142857149,542.717142857143,470.981,0,23
2010-06-07 15:04:00,92.30000000000001,142.45,238.69,163.42,300.9828571428578,537.637142857143,473.3976666666667,0,23
2010-06-07 15:05:00,287.12,92.30000000000001,248.79999999999998,3175.5,306.4571428571435,331.32428571428585,474.0316666666667,0,23
2010-06-07 15:08:00,13.52,287.12,610.6999999999999,90.96,221.14571428571494,325.7928571428573,447.3573333333334,0,23
2010-06-07 15:12:00,168.4,13.52,303.22,308.22,201.88571428571495,315.8057142857144,442.78633333333335,0,23
2010-06-07 15:14:00,368.51,168.4,587.87,678.75,170.5485714285721,293.6457142857144,433.94466666666665,0,23
2010-06-07 15:29:00,7.95,368.51,121.54,451.56,154.3214285714292,261.95928571428584,423.45533333333333,0,23
2010-06-07 15:31:00,392.27,7.95,142.45,476.36,190.01000000000064,255.95285714285728,429.9943333333333,0,23
2010-06-07 15:32:00,148.07,392.27,92.30000000000001,238.69,197.97714285714352,249.48000000000016,428.4043333333333,0,23
2010-06-07 15:39:00,118.0,148.07,287.12,248.79999999999998,173.81714285714347,240.137142857143,418.89099999999996,0,23
2010-06-07 15:40:00,143.19,118.0,13.52,610.6999999999999,192.3414285714292,206.74357142857156,410.00600000000003,0,23
2010-06-07 15:47:00,273.49,143.19,168.4,303.22,207.35428571428633,204.62000000000012,409.509,0,23
2010-06-07 15:51:00,158.4,273.49,368.51,587.87,177.33857142857207,173.94357142857157,401.9873333333333,0,23
2010-06-07 15:57:00,602.43,158.4,7.95,121.54,262.26428571428636,208.29285714285726,393.05833333333334,0,23
2010-06-07 16:01:00,482.59,602.43,392.27,142.45,275.1671428571435,232.58857142857158,367.8623333333333,0,23
2010-06-07 16:05:00,308.67,482.59,148.07,92.30000000000001,298.11000000000064,248.04357142857154,377.1683333333333,0,23
2010-06-07 16:06:00,179.54,308.67,118.0,287.12,306.9014285714292,240.35928571428585,378.083,0,23
2010-06-07 16:08:00,112.86,179.54,143.19,13.52,302.56857142857206,247.45500000000013,376.3976666666667,0,23
2010-06-07 16:28:00,321.6,112.86,273.49,168.4,309.44142857142924,258.3978571428573,281.2676666666667,0,23
2010-06-07 16:39:00,156.3,321.6,158.4,368.51,309.1414285714292,243.2400000000001,283.4456666666667,0,23
2010-06-07 16:48:00,181.5,156.3,602.43,7.95,249.0085714285721,255.6364285714287,279.22166666666664,0,23
2010-06-07 16:52:00,1511.76,181.5,482.59,392.27,396.0328571428578,335.6000000000001,306.9886666666667,0,23
2010-06-07 17:12:00,139.5,1511.76,308.67,148.07,371.86571428571494,334.98785714285725,296.5866666666667,0,23
2010-06-07 17:15:00,464.09999999999997,139.5,179.54,118.0,412.5171428571435,359.70928571428584,296.178,0,23
2010-06-07 17:33:00,143.55,464.09999999999997,112.86,143.19,416.9014285714292,359.7350000000001,293.0066666666666,0,23
2010-06-08 08:37:00,31.0,143.55,321.6,273.49,375.3871428571435,342.4142857142859,285.74666666666667,1,23
2010-06-08 08:50:00,977.86,31.0,156.3,158.4,492.75285714285786,400.947142857143,297.9853333333333,1,23
2010-06-08 09:07:00,252.3,977.86,181.5,602.43,502.8671428571435,375.9378571428573,296.28800000000007,1,23
2010-06-08 09:11:00,88.28,252.3,1511.76,482.59,299.5128571428578,347.7728571428573,279.635,1,23
2010-06-08 10:06:00,1258.2,88.28,139.5,308.67,459.3271428571435,415.59642857142865,317.5236666666667,1,23
2010-06-08 10:16:00,484.79,1258.2,464.09999999999997,179.54,462.2828571428578,437.4000000000001,328.935,1,23
2010-06-08 10:26:00,299.52,484.79,143.55,112.86,484.5642857142863,450.7328571428573,335.84233333333333,1,23
2010-06-08 10:28:00,597.0,299.52,31.0,321.6,565.4214285714291,470.40428571428583,346.1716666666667,1,23
2010-06-08 10:30:00,192.89999999999998,597.0,977.86,156.3,453.2842857142864,473.01857142857153,352.15099999999995,1,23
2010-06-08 10:39:00,119.9,192.89999999999998,252.3,181.5,434.3700000000007,468.61857142857156,350.53433333333334,1,23
2010-06-08 10:44:00,6007.68,119.9,88.28,1511.76,1279.9985714285722,789.7557142857144,538.5066666666667,1,23
2010-06-08 10:49:00,227.77,6007.68,1258.2,139.5,1132.7942857142866,796.0607142857144,545.8340000000001,1,23
2010-06-08 10:58:00,248.62,227.77,484.79,464.09999999999997,1099.055714285715,780.6692857142859,541.0456666666666,1,23
2010-06-08 10:59:00,122.35,248.62,299.52,143.55,1073.745714285715,779.1550000000003,540.1883333333334,1,23
2010-06-08 11:14:00,617.35,122.35,597.0,31.0,1076.6528571428578,821.0371428571431,556.8333333333334,1,23
2010-06-08 11:28:00,891.8100000000001,617.35,192.89999999999998,977.86,1176.4971428571437,814.8907142857145,581.7873333333333,1,23
2010-06-08 11:38:00,343.45,891.8100000000001,119.9,252.3,1208.432857142858,821.4014285714287,584.1193333333334,1,23
2010-06-08 11:41:00,209.0,343.45,6007.68,88.28,380.05000000000075,830.0242857142858,585.806,1,23
2010-06-08 11:48:00,165.3,209.0,227.77,1258.2,371.1257142857151,751.9600000000002,571.235,1,23
2010-06-08 11:49:00,490.64,165.3,248.62,484.79,405.7000000000008,752.3778571428574,571.5033333333333,1,23
2010-06-08 11:50:00,181.97,490.64,122.35,299.52,414.2171428571437,743.9814285714286,567.2800000000001,1,23
2010-06-08 11:51:00,4588.62,181.97,617.35,597.0,981.5414285714294,1029.0971428571431,714.2493333333333,1,23
2010-06-08 12:02:00,220.8,4588.62,891.8100000000001,192.89999999999998,885.6828571428579,1031.0900000000001,717.8473333333333,1,23
2010-06-08 12:08:00,203.97,220.8,343.45,119.9,865.7571428571437,1037.0950000000003,713.9263333333333,1,23
2010-06-08 12:10:00,877.5,203.97,209.0,6007.68,961.2571428571435,670.6535714285716,737.9663333333334,1,23
2010-06-08 12:12:00,326.52,877.5,165.3,227.77,984.2885714285723,677.7071428571429,742.8003333333334,1,23
2010-06-08 12:16:00,327.2,326.52,490.64,248.62,960.9400000000007,683.32,703.315,1,23
2010-06-08 12:27:00,609.89,327.2,181.97,122.35,1022.0714285714294,718.1442857142857,718.9946666666667,1,23
2010-06-08 12:28:00,215.76,609.89,4588.62,617.35,397.3771428571436,689.4592857142859,710.7166666666667,1,23
2010-06-08 12:32:00,13.919999999999998,215.76,220.8,891.8100000000001,367.8228571428579,626.7528571428572,706.3956666666668,1,23
2010-06-08 12:33:00,24.4,13.919999999999998,203.97,343.45,342.1700000000008,603.9635714285715,706.1756666666666,1,23
2010-06-08 12:34:00,156.49,24.4,877.5,209.0,239.1685714285722,600.2128571428574,678.7966666666667,1,23
2010-06-08 12:36:00,201.0,156.49,326.52,165.3,221.23714285714362,602.7628571428573,677.0866666666667,1,23
2010-06-08 12:41:00,120.05,201.0,327.2,490.64,191.64428571428647,576.292142857143,678.1456666666667,1,23
2010-06-08 12:53:00,460.95,120.05,609.89,181.97,170.36714285714362,596.2192857142858,651.5706666666667,1,23
2010-06-08 12:54:00,456.05,460.95,215.76,4588.62,204.6942857142865,301.0357142857144,650.6126666666667,1,23
2010-06-08 12:55:00,861.35,456.05,13.919999999999998,220.8,325.75571428571504,346.78928571428577,669.3403333333333,1,23
2010-06-08 12:59:00,10200.0,861.35,24.4,203.97,1779.4128571428578,1060.7914285714287,989.4403333333333,1,23
2010-06-08 13:02:00,428.20000000000005,10200.0,156.49,877.5,1818.2285714285722,1028.6985714285715,997.2836666666666,1,23
2010-06-08 13:10:00,160.04,428.20000000000005,201.0,326.52,1812.3771428571436,1016.8071428571429,998.6216666666667,1,23
2010-06-08 13:11:00,308.69,160.04,120.05,327.2,1839.325714285715,1015.4850000000002,808.6553333333334,1,23
2010-06-08 13:22:00,313.0,308.69,460.95,609.89,1818.1900000000007,994.2785714285717,811.4963333333333,1,23
2010-06-08 13:23:00,491.69,313.0,456.05,215.76,1823.2814285714296,1013.9878571428574,819.5986666666668,1,23
2010-06-08 13:27:00,355.8,491.69,861.35,13.919999999999998,1751.0600000000009,1038.4078571428574,827.3803333333333,1,23
